reconstruction_error,label
1.1113372710546927,PortScan
0.767277121844566,Normal
0.6931632884374413,DoS
0.5298031755721389,Normal
0.5262151980423918,Normal
0.6708947334633003,DoS
0.6596173505655247,Normal
0.6497888063383903,Normal
1.06342344110698,DoS
0.6763357756278897,Normal
0.5803954592161051,DoS
0.6657932800548182,Normal
0.6637688355700575,Normal
0.6343490618883498,DoS
0.653250924337864,DoS
0.6772857699094929,BruteForce
0.7134560186932523,BruteForce
0.7235572295663817,BruteForce
0.5464260462710916,DoS
0.35371677546767044,Normal
0.5831288922501009,DoS
0.33963033314545765,Normal
0.39457066444780803,DoS
0.38486259060374295,PortScan
0.4150054796298593,Normal
0.45469999810789336,DoS
0.4487050390969932,Normal
0.5310212029746525,Normal
0.4768037344185508,Normal
0.5936465289526589,Normal
0.4378103837437629,Normal
0.5200082848711117,DoS
0.49867250529574675,PortScan
0.47892199133870517,Normal
0.4516451583261571,Normal
0.5023213139879824,Normal
0.4133745492803762,Normal
0.376391777950906,Normal
0.45196624490230364,PortScan
0.2990505881689501,DoS
0.2746471231994205,Normal
0.36943289368180493,Normal
0.3078659665492797,DoS
0.35373049859139966,Normal
0.4048351985353517,DoS
0.23394395985894223,Normal
0.41772381591482466,DoS
0.5178545546882208,DoS
0.41073238554824704,PortScan
0.3518254902839002,Normal
0.3661276096833394,Normal
0.3002523408218781,Normal
0.3973397548485969,DoS
0.3354822961292918,PortScan
0.29461960062125986,DoS
0.3233183640647718,Normal
0.3743735949324625,DoS
0.34806297521387014,Normal
0.2364594591841383,Normal
0.28994898704044736,DoS
0.643159910379843,DoS
0.6257943737913572,Normal
0.6838853169949682,DoS
0.597385232367133,Normal
0.629688187135399,DoS
0.5320069988032448,DoS
0.5092034470759499,Normal
0.48874777281678794,DoS
0.4610400825103411,Normal
0.5881722847745106,DoS
0.1848391590603221,Normal
0.10284952672606731,Normal
0.17480834546357846,DoS
0.21339136018399782,DoS
0.16280923807075826,Normal
0.13823283563912622,Normal
0.15889361854997527,Normal
0.2704669851878064,DoS
0.18073485152042384,Normal
0.2152686385656635,DoS
0.2065984936962877,DoS
0.2824785186758654,DoS
0.34758917124540506,DoS
0.34657636924982216,Normal
0.3821336560827527,Normal
0.4904592521799392,DoS
0.4772730016463903,Normal
0.5017703540016408,DoS
0.4672399111869208,Normal
0.648635698869884,BruteForce
0.7272951539428266,Normal
0.8425838987968712,DoS
0.6654656197597704,DoS
0.6229996481964261,DoS
0.4644309042185125,Normal
0.306136856765821,Normal
0.3163146276653799,Normal
0.22917099383313053,Normal
0.4622957609576722,DoS
0.2222989658391155,Normal
0.11361379005124751,DoS
0.08411754229236444,Normal
0.10692388988492882,Normal
0.15360938762982607,Normal
0.13176859724351755,Normal
0.12513531281710114,Normal
0.18585831127381833,DoS
0.1818275462383887,Normal
0.1906512026710827,DoS
0.17971054644360587,DoS
0.21979478686246648,DoS
0.331531021347073,DoS
0.26296807282740814,Normal
0.12144913719860637,Normal
0.18116525402168782,DoS
0.1338086517135424,DoS
0.11862765209405782,DoS
0.10708490167643955,DoS
0.11359361259005134,DoS
0.08882697570519277,Normal
0.19576549788025047,PortScan
0.2450774326328066,DoS
0.2591375304904266,DoS
0.22150689779102714,Normal
0.19806564964314272,DoS
0.18591137655525836,Normal
0.4440749849367561,PortScan
0.3630421245800301,Normal
0.32935515509800234,Normal
0.3103291242756405,Normal
0.24183872509455437,Normal
0.22347418999690938,Normal
0.21597482281159472,Normal
0.1867000663615427,Normal
0.24637171636754254,Normal
0.2276847903728518,DoS
0.13399899376472596,Normal
0.11533400949434745,Normal
0.11923554229280822,DoS
0.18949255459348596,DoS
0.13052969379075977,DoS
0.15459971461320468,Normal
0.16420830095632208,Normal
0.19592901124440654,Normal
0.237583141625616,DoS
0.15464254977323375,Normal
0.527776918678483,DoS
0.5365955809493487,Normal
0.5391638397979188,Normal
0.693191921153466,DoS
0.532590231436999,Normal
0.5266548380132033,DoS
0.5319333718585871,DoS
0.5219522023474827,DoS
0.5094993916339846,DoS
0.47517779333710386,DoS
0.07315405641609278,Normal
0.10438745666720717,DoS
0.2237826811241519,PortScan
0.193252497035884,Normal
0.20951615410984278,DoS
0.29171644084354875,DoS
0.28403733282891785,DoS
0.25020215722839717,Normal
0.2435001498733604,Normal
0.2315517718725863,Normal
0.21970052589036326,Normal
0.24293377702348945,Normal
0.22791751603956953,PortScan
0.18965218118591542,Normal
0.20561538605459292,Normal
0.19816782806996824,Normal
0.20535697623808705,Normal
0.2628114364406134,PortScan
0.2102788832784316,DoS
0.2004043877706758,Normal
0.1829171081129654,Normal
0.18408739197099236,Normal
0.14189915443919915,Normal
0.14814605195046043,Normal
0.17057211261141145,DoS
0.18401488176557368,Normal
0.18947338723182514,Normal
0.18201149934388122,Normal
0.17738565020979605,Normal
0.1838195535250324,Normal
0.20296724309530387,Normal
0.24209424493374768,DoS
0.2115825835624618,PortScan
0.1986629323590761,Normal
0.21989216721124544,DoS
0.17874175988769228,Normal
0.28997688054683374,DoS
0.18255428884296895,DoS
0.17703133887262748,Normal
0.23243611987209345,DoS
0.30370153152838747,DoS
0.3040736749274414,Normal
0.27627167126083757,Normal
0.36811813362768514,DoS
0.27944175353750306,Normal
0.3365979072745851,DoS
0.3184187837239396,Normal
0.29340796672527164,Normal
0.33381331291479194,DoS
0.2785298811082752,Normal
0.16796172833181902,DoS
0.22846155979513863,Normal
0.21721427454720255,Normal
0.2540096921139299,DoS
0.21623466873687852,Normal
0.1989235296653908,Normal
0.19091718435090738,Normal
0.19348733490081915,Normal
0.28616920645924665,DoS
0.22369615256105652,Normal
0.22621181840700127,Normal
0.17088357525730652,DoS
0.1608784356641568,DoS
0.27739397630888263,DoS
0.2975287237966622,Normal
0.3231524204868168,Normal
0.3454505037393821,Normal
0.372500660924423,Normal
0.3920842643511195,DoS
0.35115029687377536,Normal
0.3580418612700271,DoS
0.42602987577550533,Normal
0.4239491026132065,Normal
0.2527914572001197,Normal
0.3031846883425642,PortScan
0.2401388642631599,Normal
0.20687000998406951,DoS
0.3664453656659588,DoS
0.4309032845352864,PortScan
0.4417660763581009,Normal
0.5158187034057926,DoS
0.412956555759669,DoS
0.40293971935467315,Normal
0.3919464377676994,Normal
0.34008843480324824,DoS
0.3471622182057633,Normal
0.38632359131439425,DoS
0.23187116748068434,Normal
0.2533596868018539,Normal
0.28308097493712236,Normal
0.28587806196908344,Normal
0.30686664151791077,DoS
0.29143637368636643,DoS
0.27659213943761113,Normal
0.27123744376763703,Normal
0.2961911408927744,DoS
0.3661918898772219,PortScan
0.32438077653377956,Normal
0.28436480526109637,BruteForce
0.3245720540762972,DoS
0.3551991009329985,DoS
0.3227881526447783,DoS
0.2936586642921408,DoS
0.37203733509602194,PortScan
0.37016499969604466,PortScan
0.38179745764379786,Normal
0.5065171153781025,PortScan
0.4344439779845531,Normal
0.40934842944219846,Normal
0.6190079819350698,PortScan
0.6291940401356783,PortScan
0.6046328493789366,Normal
0.7268205806620319,PortScan
0.5248504553488325,Normal
0.6124285408740154,Normal
0.6173507372037782,Normal
0.5767969467348223,DoS
0.5759863211976064,DoS
0.5495262595422025,Normal
0.34450640518068654,Normal
0.2652897215754939,Normal
0.3030883380162681,DoS
0.21084813065324343,Normal
0.32434364022924816,Normal
0.2464092410151075,DoS
0.3107866410568354,PortScan
0.24144877927202563,Normal
0.23378407653885822,DoS
0.26378085904404447,Normal
0.39310059333399694,DoS
0.2948602580159869,DoS
0.2745405862941156,Normal
0.29792989434296013,Normal
0.19562112328117717,Normal
0.273181240560251,Normal
0.19691152061494202,Normal
0.20772202356290773,Normal
0.3184227154014601,PortScan
1.3445317087788453,Normal
1.359247443947005,Normal
1.4523429258180667,DoS
1.6934058576594575,DoS
1.7749331158023665,DoS
1.734076273503507,Normal
1.7059100939979497,DoS
2.0190449932981807,Normal
1.9342054139829603,Normal
5.114949090297953,Normal
0.15955545571441074,Normal
0.363008556913179,DoS
0.29619315133671,PortScan
0.25410410262559185,Normal
0.2535523434537161,Normal
0.27319054109437785,DoS
0.29736385155407896,Normal
0.30378397618898184,Normal
0.293873427860517,Normal
0.28461419083661094,Normal
0.3787943547188334,PortScan
0.34134123914023906,Normal
0.2837571949414624,Normal
0.26263198634639495,Normal
0.25923070581688346,DoS
0.23957664243947516,DoS
0.21805907598087157,Normal
0.19252642087278118,Normal
0.18944334009487535,DoS
0.22510649010141306,DoS
0.20110480124442184,PortScan
0.24853368619998695,DoS
0.230639237384162,DoS
0.2807395794263198,Normal
0.2557693963158438,DoS
0.31129064440955556,Normal
0.29487063366630034,Normal
0.28430501259233093,Normal
0.31589862141365094,Normal
0.2822930665305459,Normal
0.3692651362926741,PortScan
0.2677255762585633,DoS
0.29916331039198985,Normal
0.22435457121179364,DoS
0.2310380908103099,Normal
0.17993391318407934,Normal
0.22273362376431144,DoS
0.2902205716836877,DoS
0.2982712917084055,DoS
0.42567039920199,DoS
0.3263914090437527,Normal
0.6661357571495338,DoS
0.7838291975612115,DoS
0.876625028427171,DoS
0.7363073117306033,DoS
0.7642002311419291,PortScan
0.7958317868140938,DoS
0.7000369537005436,Normal
0.6588222570569364,Normal
0.6760524972827114,Normal
0.6967715145928159,Normal
0.3673688886531261,Normal
0.3267560986153281,DoS
0.19823970704913224,DoS
0.19247033640927538,DoS
0.3677747448973095,PortScan
0.6655566781667214,PortScan
0.6543478911406514,PortScan
0.6419727205957096,Normal
0.5570782408198685,Normal
0.6791657076962904,DoS
0.6450498807007679,DoS
0.6399176990901732,DoS
0.5972588383185198,Normal
0.633388608398611,Normal
0.5610299117928039,Normal
0.24824183811584347,Normal
0.17377753933591117,DoS
0.14346088349658473,DoS
0.1057501356382921,Normal
0.09457751893891535,Normal
0.13332607513302597,DoS
0.18802533990334294,DoS
0.12915285759515452,Normal
0.09768734659161875,Normal
0.19083431418411917,Normal
0.3141395602632706,DoS
0.22271213004327944,DoS
0.20203644476046367,Normal
0.21457274741883234,DoS
0.27087763279102756,DoS
0.3496140377631681,Normal
0.3002270954745192,Normal
0.3080025882991088,Normal
0.32719978412546485,Normal
0.2892585577508032,Normal
0.2851933797733509,Normal
0.3238739107146846,DoS
0.2966051338193259,Normal
0.3334515538948068,Normal
0.32439114592355556,Normal
0.21199948789061396,Normal
0.27171641489177706,DoS
0.24418866222064659,Normal
0.2075960061303506,Normal
0.16665610709459094,Normal
0.2729376420759967,PortScan
0.26163519040970856,Normal
0.3105813812287214,DoS
0.27319420661798055,Normal
0.2954930073946504,Normal
0.26550789631644756,Normal
0.6146653002710097,DoS
0.6198752712264144,DoS
0.5972686150190412,Normal
0.6081574381911978,Normal
0.5245586111171268,Normal
0.5660304429141565,Normal
0.5965601595107747,DoS
0.6296362004816206,PortScan
0.5882371434430773,Normal
0.6069782947261864,Normal
0.3541385308509194,PortScan
0.3217423029009338,DoS
0.3022612155214343,DoS
0.2817486523292817,Normal
0.26730383944749736,DoS
0.25591540811212987,DoS
0.29259984604582845,DoS
0.3098923741007289,PortScan
0.2751994408872356,DoS
0.32806044408768875,DoS
0.16002976673003902,Normal
0.16309717905428342,DoS
0.36506418700860643,PortScan
0.46704508960899993,DoS
0.25484035382160286,DoS
0.1637073202758586,Normal
0.20343779785704574,DoS
0.14678570131183355,DoS
0.18684859803744813,Normal
0.32705159887931134,DoS
0.24854597366418293,DoS
0.3401299544372469,DoS
0.28282240684686955,DoS
0.2884664705472847,Normal
0.24036104505352404,Normal
0.27312350239614097,DoS
0.22270530919928896,Normal
0.2036332747135156,Normal
0.17712048773594408,Normal
0.4449787522983845,PortScan
0.33544423968796,DoS
0.3223600387292388,Normal
0.2668965312766465,DoS
0.23655641095465071,DoS
0.19977928660148017,Normal
0.2955204561417044,DoS
0.25326672605975137,DoS
0.254309666945039,Normal
0.3234998173460502,DoS
0.19758266354107423,DoS
0.2205781380824389,DoS
0.1513072597301423,Normal
0.11138485687130845,Normal
0.24187861572084235,PortScan
0.20519424285288054,Normal
0.11580633733743144,Normal
0.12750787007953457,DoS
0.16390578032625144,DoS
0.14477412404507867,Normal
0.17032991982309578,Normal
0.19281227067972928,Normal
0.3075958714280615,Normal
0.6277121320366438,DoS
0.17557593696849852,Normal
0.24510967334399344,PortScan
0.25897581100114103,DoS
0.2399575982303747,Normal
0.23055633310915208,Normal
0.28695433993292774,DoS
0.2064471342525374,Normal
0.20028476330690712,Normal
0.17715718731204905,DoS
0.18542048462197874,Normal
0.3122132558598324,PortScan
0.20244856543948966,Normal
0.2102979298333673,Normal
0.25099405668097885,DoS
0.2655454392223156,PortScan
0.2824489638177121,Normal
0.31222312144243597,Normal
0.304442220222478,Normal
0.4711914758405525,DoS
0.4975474874465984,Normal
0.3950543659678113,Normal
0.4152250617741109,DoS
0.5134982435978015,PortScan
0.5177829653704864,Normal
0.4495659637662345,Normal
0.5142630821464382,DoS
0.4235943734782796,Normal
0.50534776612898,Normal
0.33528015550004814,Normal
0.29874717137938517,Normal
0.3342094161759132,Normal
0.3303476401145773,Normal
0.25275741543932867,Normal
0.2537824073956313,Normal
0.25459786275839247,Normal
0.3240404886496908,Normal
0.385322674501771,PortScan
0.3126493861024621,Normal
0.29969511334182003,Normal
0.30825649408412087,Normal
0.25195958940424046,DoS
0.2768316019446715,DoS
0.3040311182237951,Normal
0.3129866859564979,DoS
0.2532697146499944,Normal
0.2221746784379047,DoS
0.15735291264963325,Normal
0.30360405262317,DoS
0.30340473816049884,Normal
0.38555012832352376,DoS
0.35116440476262395,DoS
0.331530400387835,Normal
0.3309818930181395,DoS
0.30040925672736846,DoS
0.39894712557466444,PortScan
0.3490913518258062,Normal
0.34070299352754896,DoS
0.21901693384676327,DoS
0.23172458188402917,Normal
0.2349519176168973,DoS
0.22104653723863985,Normal
0.21895778008190275,Normal
0.43870010254349295,DoS
0.25392145560651086,Normal
0.12001497018525938,Normal
0.2013324491951725,Normal
0.2066092264890333,Normal
0.1942387862885774,Normal
0.18670981773019313,DoS
0.34565414302935754,DoS
0.3489633872966777,DoS
0.37962206865121606,PortScan
0.4242659261940665,PortScan
0.38744900816970973,Normal
0.3868943672291821,Normal
0.31219528078306147,Normal
0.31041840361610595,Normal
0.3245545985326793,Normal
0.3999160835459531,DoS
0.23848622606381228,Normal
0.24481016351826743,Normal
0.21042410692832253,Normal
0.16616817507482687,DoS
0.1523477562467448,Normal
0.15104506117531263,Normal
0.1609838491394099,DoS
0.2316769988375645,DoS
0.13916012495301772,Normal
0.1459161430128238,DoS
0.11344245930183983,Normal
0.10933686719163187,Normal
0.09839379643469248,Normal
0.16942778855933344,DoS
0.13376002564135592,Normal
0.12502178971212763,DoS
0.13326724548427688,Normal
0.12399177387718925,Normal
0.13644842799346235,Normal
0.1496544092190717,Normal
0.2086003566587984,Normal
0.21546201702138623,DoS
0.19713841732970155,DoS
0.20425664441280011,Normal
0.1825666312443038,DoS
0.18804683034720135,DoS
0.164724328821339,Normal
0.2153764794570378,DoS
0.29338940343788106,DoS
0.30316559786737657,Normal
0.38528880506996255,PortScan
0.4895234471558495,DoS
0.4094314113601618,Normal
0.3868041436209811,Normal
0.39344517569005577,Normal
0.38058179750552407,Normal
0.35797758142173836,Normal
0.41617144664202493,PortScan
0.3510032158242489,PortScan
0.3403610278843296,Normal
0.22570617297860485,DoS
0.2654302466626792,Normal
0.26241026241415927,Normal
0.2695090861151103,Normal
0.3513429126752853,DoS
0.3196580390060629,Normal
0.33284308753222214,Normal
0.2733512277748512,DoS
0.23210697556500026,PortScan
0.21789308230101653,Normal
0.23680976172678622,Normal
0.23783803426037162,Normal
0.2630791317052542,DoS
0.2621172343423189,DoS
0.3472287007021129,DoS
0.3522052173890986,Normal
0.4481426333581244,DoS
0.5584794661519519,DoS
0.33524004952345493,Normal
0.29682101406165784,Normal
0.32305920646853864,PortScan
0.29626285778601846,Normal
0.30355687584041585,Normal
0.30529833479434376,Normal
0.3717198284332116,PortScan
0.510032561103967,Normal
0.34777102729809534,DoS
0.34304585283544103,Normal
0.35046792721052444,Normal
0.38139046509637164,DoS
0.3212628013060953,PortScan
0.35585158557775937,DoS
0.3163911540291931,Normal
0.3141808092323925,Normal
0.24293700351938613,Normal
0.1027254845564136,Normal
0.18065753496630843,DoS
0.17464184819353176,DoS
0.1637764709400199,DoS
0.1967194823394575,DoS
0.10455984851217434,DoS
0.13836947941505215,DoS
0.11989736849706552,Normal
0.10727242942592867,Normal
0.17661359616720262,PortScan
0.24521295274718433,PortScan
0.23205624076901143,Normal
0.2275780366363645,Normal
0.23840711183488253,DoS
0.23680156255653004,Normal
0.2210394604340523,Normal
0.24715220618113173,DoS
0.24013266831288524,DoS
0.25418849531932947,DoS
0.1438078552606494,Normal
0.11663198216680326,Normal
0.1667314764972705,DoS
0.19372054798455965,DoS
0.10955664285663991,Normal
0.10998846777979032,Normal
0.12701374388493208,Normal
0.15198835941849403,Normal
0.18181887772173602,Normal
0.17828945066169574,Normal
0.20839957207135448,Normal
0.18075111104854222,Normal
0.21557940065406125,DoS
0.2187722572352932,DoS
0.21284511378049303,Normal
0.31442151450785144,DoS
0.23893330453867637,Normal
0.2942617097025039,DoS
0.16820924948690957,Normal
0.18223856165720584,Normal
0.21948098109729297,DoS
0.1643838960532438,Normal
0.18456651396406126,DoS
0.15699155837655504,DoS
0.13431180491716166,Normal
0.11169736707564382,Normal
0.18878332005216172,PortScan
0.28069206002876185,DoS
0.2241140559925444,Normal
0.15008966305740315,Normal
0.19839049046672352,DoS
0.20365618108963116,Normal
0.33847244115441744,Normal
0.3136424185147373,Normal
0.2811750316822739,DoS
0.5304593007340659,DoS
0.3357674970414094,Normal
0.3596130346842479,DoS
0.4033542786257187,DoS
0.4078492330568991,DoS
0.3262071518838056,Normal
0.4075790178878396,PortScan
0.29328481986140537,DoS
0.30259097657213574,DoS
0.28318271355481717,Normal
0.24057596184125615,BruteForce
0.2735634641792356,Normal
0.32022777613289083,Normal
0.2590123346538462,Normal
0.2994794836165966,DoS
0.320517503013478,Normal
0.226975107004071,Normal
0.4681198155637421,PortScan
0.22846522794650212,Normal
0.20637215326620026,Normal
0.19110364240810274,Normal
0.18658466715784336,BruteForce
0.18373876093209324,Normal
0.2529060797785343,Normal
0.27914168319460597,DoS
0.25652103723646436,DoS
0.2961598695294672,DoS
0.19849801706267978,DoS
0.17339089380187453,DoS
0.2583405231949405,Normal
0.34280278437767997,DoS
0.2394674866423348,Normal
0.20695175971826124,Normal
0.2642958321630416,Normal
0.4221244052355978,DoS
0.4185810667002166,Normal
0.4162003805496371,Normal
0.42562276891831957,Normal
0.4380372026436322,Normal
0.3690635836849091,DoS
0.37043875230298157,DoS
0.41913023082057216,Normal
0.4388469825041661,PortScan
0.4118114952465918,DoS
0.3593913637446961,PortScan
0.31588742036788486,DoS
0.3363217708490126,DoS
0.33673796915746296,Normal
0.46346841179327175,PortScan
0.4686004827508886,DoS
0.3483200473711822,Normal
0.38454768896181885,Normal
0.33338299465994276,DoS
0.29239348968527024,Normal
0.2581267104964846,Normal
0.30832257601439184,Normal
0.38097635801102114,DoS
0.3072812483702858,Normal
0.3002377388391779,Normal
0.33826423382156595,DoS
0.30980821812044784,Normal
0.23468650673804056,Normal
0.2584134366950708,Normal
0.2617854771425473,Normal
0.32008463079333305,DoS
0.38518957499627476,DoS
0.4159977737558541,Normal
0.631599063707746,Normal
0.3898294409774678,Normal
0.4370266117389094,Normal
0.402222149501241,Normal
0.5616525363160055,DoS
0.49261561060533204,Normal
0.49803848724550703,Normal
0.5400937692126665,Normal
0.42723037975024786,PortScan
0.4014891132152788,Normal
0.2865309023120652,Normal
0.26418340024865694,Normal
0.2530379779054517,Normal
0.27045639387500253,BruteForce
0.30558383054544835,Normal
0.2823783630394579,Normal
0.29854491217639473,Normal
0.354598545325612,PortScan
0.6575235312382293,DoS
0.6289869256710265,DoS
0.6101008044980206,Normal
0.6468353630387721,DoS
0.6294564133059837,Normal
0.7527339540814739,DoS
0.7361333939576868,Normal
0.6748481711293126,Normal
0.6937191374035804,DoS
0.6276223174799934,DoS
0.27139059385885517,DoS
0.24644281016862085,Normal
0.28065801662621015,DoS
0.3558672419106813,DoS
0.3882712935915146,DoS
0.17102189873363388,DoS
0.14870241910862553,Normal
0.23581449814722347,DoS
0.19666008017176226,Normal
0.1780553113499761,Normal
0.3002205911147463,DoS
0.2928789469432396,Normal
0.245061419899654,DoS
0.17133872709695439,Normal
0.23237883018039884,DoS
0.17819302296658693,Normal
0.22108567537895069,DoS
0.1531537779102415,Normal
0.14312467731515116,Normal
0.2215210882905941,Normal
0.23075125382681305,Normal
0.2443279191703884,DoS
0.19981378215075635,Normal
0.22998758197148542,Normal
0.23947132020316278,Normal
0.32781674733332566,DoS
0.32078786947234406,DoS
0.29886264663201306,DoS
0.28214119001104443,Normal
0.16970223801271728,Normal
0.19816370148391577,DoS
0.25378366123905854,DoS
0.24352454799316745,DoS
0.1656865614826941,Normal
0.2012437390353245,Normal
0.5473044846892249,DoS
0.5497566876318261,Normal
0.6289905003904253,DoS
0.6330350953849516,DoS
0.8338142013108801,Normal
1.111810789778221,DoS
1.4121881737390363,DoS
1.410326643760596,DoS
1.3317210332447331,DoS
1.0660659578039293,DoS
0.7234080144881926,Normal
0.8988663321921339,DoS
0.8567182946355791,DoS
0.8072781263527864,DoS
0.6622675776550336,DoS
0.31393120911864825,DoS
0.1924446414987149,DoS
0.12342225910533047,Normal
0.12263489094412088,Normal
0.12500642002150164,Normal
0.12294122562029065,Normal
0.17414652946915296,DoS
0.14671778426554444,DoS
0.247220407491509,DoS
0.26475586590655564,DoS
0.29389113029002667,DoS
0.3018021700646028,DoS
0.28207576684700925,Normal
0.30691283725427004,DoS
0.29488307766281313,Normal
0.28736218041452294,Normal
0.3141363878596162,Normal
0.384798964312722,DoS
0.2521696016182707,PortScan
0.2543912268759135,BruteForce
0.37130481003728,PortScan
1.8175600409261132,Normal
1.798834608700226,Normal
1.824970655614442,Normal
1.821022742999347,PortScan
1.7808380151109908,Normal
1.7880048446872554,Normal
2.0388492605993203,DoS
2.0199278075237355,Normal
2.0095625518584033,DoS
1.8194837879134722,Normal
0.4319903791084571,PortScan
0.4061328421083623,Normal
0.7979459439549921,PortScan
0.5341495426438118,PortScan
0.5087931440528793,Normal
0.5291274869172684,DoS
0.296232837202011,Normal
0.26155381637141845,Normal
0.3259530076452895,DoS
0.2906824699011166,Normal
0.20780268622892226,Normal
0.3482856121227375,PortScan
0.311991260719533,Normal
0.24666391073484117,Normal
0.2382289130807179,Normal
0.2990740139070562,Normal
0.29466412307083434,Normal
0.3728309552342462,PortScan
0.7462902536894224,DoS
1.2724881575492917,DoS
1.1925348155353914,DoS
0.8629687791217604,Normal
0.7147365289995209,DoS
0.7934306823257922,DoS
0.8421031233678791,PortScan
0.8487098058169594,DoS
1.0336413902743418,DoS
0.6952979813089384,DoS
0.387763167791792,PortScan
0.5510270521059262,PortScan
0.6040717808080451,Normal
0.6316092765292661,DoS
0.5202411234538854,Normal
0.6015413866812269,Normal
0.5582153094620155,Normal
0.5132612366971371,Normal
0.41069660656856577,Normal
0.42526590333063036,Normal
0.4935796426141536,DoS
0.14033918590756217,Normal
0.11395875432396198,DoS
0.1236085360743694,Normal
0.21426779430968107,PortScan
0.17942556102228532,DoS
0.19149060359546624,Normal
0.1890208737092086,Normal
0.36315559637246403,PortScan
0.22493807179339875,Normal
0.20415486975298142,Normal
0.20819580495539877,DoS
0.2774636131419748,PortScan
0.30193265887799725,Normal
0.247909210766871,DoS
0.30824968331391506,DoS
0.2723426180703806,DoS
0.34849436086378593,BruteForce
0.26732517951791357,DoS
0.19373539127318135,Normal
0.2552251910038578,DoS
0.2355328825121183,DoS
0.21719862088294242,DoS
0.3320901648791655,Normal
0.23218742191537256,Normal
0.20300322074471602,Normal
0.26401123740138516,DoS
0.13926750843728597,DoS
0.16788846466594665,Normal
0.26954933734446934,Normal
0.3654608537496377,DoS
0.3809169575454638,PortScan
0.38496021381311635,Normal
0.3456884449135412,Normal
0.43150335508438853,DoS
0.45277032579727033,DoS
0.36945477065506477,Normal
0.3708540402321389,Normal
0.3197006002057854,Normal
0.23498467864641565,Normal
0.23622516211193154,Normal
0.16171776686463224,Normal
0.1412446281097945,Normal
0.13864108488750546,Normal
0.1509741469410393,DoS
0.12361371280184345,Normal
0.10808629531378296,Normal
0.11552684723507736,Normal
0.19998076159849515,DoS
0.07791328305631358,Normal
0.17271219380159364,PortScan
0.1323781627213636,Normal
0.15883130385104902,DoS
0.19289158634097944,DoS
0.18217328358987567,DoS
0.17528152839796637,Normal
0.17036296774423473,Normal
0.18085334321031388,Normal
0.21246311188742617,Normal
0.20250476262382494,Normal
0.15326975545742091,Normal
0.1455702472249735,Normal
0.1538072454617513,Normal
0.20943647093822484,Normal
0.2827667650752619,Normal
0.25035318611550805,DoS
0.24352490641912664,DoS
0.23270628990477313,DoS
0.1971943056958128,DoS
0.18357429767557942,Normal
0.194639780926596,Normal
0.271218351104564,DoS
0.23568817665304484,Normal
0.2658222412667165,DoS
0.26167455815080276,DoS
0.2069876179654379,Normal
0.168768556291697,Normal
0.15127113027607597,Normal
0.23512803658054088,Normal
0.24700706490983632,Normal
0.3099444315119785,PortScan
0.3057938035823424,Normal
0.3247475927986028,Normal
0.3330629081517536,Normal
0.33858355914540117,Normal
0.36083046859216916,DoS
0.41388624693843473,DoS
0.34619803061952215,Normal
0.24367274050169802,DoS
0.43298537044815477,Normal
0.3935746007349751,PortScan
0.46216658883712997,DoS
0.43614397091998397,DoS
0.5896749684386092,DoS
0.39992079678189146,Normal
0.3701435996846773,DoS
0.37351118649585696,DoS
0.47362721783139783,PortScan
0.5088939160063871,Normal
0.5074339321669653,Normal
0.4268930730730424,Normal
0.3835369828236993,Normal
0.28721390483849585,DoS
0.30631161398528206,PortScan
0.2945503655092441,DoS
0.29015592791046874,Normal
0.33161373588857435,Normal
0.23393032643912928,Normal
0.3396275490488508,DoS
0.4346929664130279,PortScan
0.6774889772499532,PortScan
0.47305952443637084,Normal
0.5996946620637852,DoS
0.5547908046716347,Normal
0.6065995572859951,DoS
0.605792689867834,Normal
0.6534526347973912,Normal
0.6812532163019238,DoS
0.5480478744588794,Normal
0.5391807521909087,DoS
0.4288275771231443,Normal
0.4258874002631538,Normal
0.27151677288277243,Normal
0.28650730840790306,Normal
0.4052375881913173,PortScan
0.2913801867569819,DoS
0.20582035217434883,Normal
0.2191589161384636,DoS
0.21129108304495797,Normal
0.25397236368393294,BruteForce
0.23992333927843287,Normal
0.23837401862300256,Normal
0.24453745427607892,DoS
0.22501235386071622,Normal
0.18787717219613154,Normal
0.298016574593045,PortScan
0.21461711514770515,Normal
0.2717359200462112,DoS
0.31723409798812213,Normal
0.33516408569000705,DoS
1.0493479561014676,Normal
1.1621994011424654,Normal
1.1794535083884814,DoS
1.1142065217764492,DoS
0.9696614583334378,Normal
0.8869989910768776,PortScan
0.8770347042133313,Normal
0.9613031717965058,PortScan
1.2968978741002175,DoS
2.3624825682713753,DoS
0.40477104986408197,Normal
0.3995707640312472,Normal
0.4342557760184192,DoS
0.4402356835263875,BruteForce
0.5112536288933623,DoS
0.23937730096923426,Normal
0.31674765579183967,PortScan
0.42016556185246107,PortScan
0.29189300726668627,Normal
0.4171387189661238,Normal
0.3636740190825443,Normal
0.3266369293367762,DoS
0.40786475679197676,PortScan
0.413838984789791,DoS
0.4155996306720351,Normal
0.49013973280729434,DoS
0.37829262377716716,Normal
0.1967107878862015,Normal
0.2859486962605803,DoS
0.2256562902843548,Normal
0.2121448921281794,Normal
0.2757359901424586,Normal
0.24851393498175342,DoS
0.2642408872391473,DoS
0.2720935081280697,DoS
0.2546532840846274,DoS
0.16930025610927135,Normal
0.17403424842912868,Normal
0.17020777256859174,Normal
0.2853938395910414,PortScan
